antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
frozenset({'JUMBO BAG PINK POLKADOT'}),frozenset({'JUMBO BAG OWLS'}),0.04982410210259347,0.026875562464206824,0.011453816575308844,0.22988505747126436,8.55368358438741,0.010114765807027574,1.2636093442628955,0.9293977096607542
frozenset({'JUMBO BAG OWLS'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.026875562464206824,0.04982410210259347,0.011453816575308844,0.426179604261796,8.55368358438741,0.010114765807027574,1.6558768300228013,0.9074803480600278
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO BAG OWLS'}),0.04806512312852818,0.026875562464206824,0.0106765933076986,0.2221276595744681,8.265042261731274,0.009384816088708049,1.2510078928933883,0.9233914047230605
frozenset({'JUMBO BAG OWLS'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.026875562464206824,0.04806512312852818,0.0106765933076986,0.3972602739726027,8.265042261731274,0.009384816088708049,1.5793465002640328,0.9032847694022591
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO BAG OWLS'}),0.03816575308843983,0.026875562464206824,0.01051296735662276,0.2754555198285102,10.249293208109224,0.009487241275500902,1.3430844677823892,0.9382409697690209
frozenset({'JUMBO BAG OWLS'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.026875562464206824,0.03816575308843983,0.01051296735662276,0.3911719939117199,10.249293208109222,0.009487241275500902,1.5798127505522377,0.9273554971700783
frozenset({'JUMBO BAG OWLS'}),frozenset({'DOTCOM POSTAGE'}),0.026875562464206824,0.028961793340423793,0.010185715454471079,0.3789954337899543,13.086048551453704,0.00940735096847507,1.5636571121944647,0.9490900674453668
frozenset({'DOTCOM POSTAGE'}),frozenset({'JUMBO BAG OWLS'}),0.028961793340423793,0.026875562464206824,0.010185715454471079,0.35169491525423724,13.086048551453704,0.00940735096847507,1.5010285441728572,0.9511291437550692
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'6 RIBBONS RUSTIC CHARM'}),0.09244866235784996,0.03906569581935695,0.01051296735662276,0.11371681415929204,2.9109122920817314,0.0069013960340445595,1.0842294195947346,0.7233365872753913
frozenset({'6 RIBBONS RUSTIC CHARM'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.03906569581935695,0.09244866235784996,0.01051296735662276,0.26910994764397905,2.910912292081731,0.0069013960340445595,1.2417070593814516,0.6831529319863705
frozenset({'SPACEBOY LUNCH BOX '}),frozenset({'DOLLY GIRL LUNCH BOX'}),0.03681583899206414,0.03477051460361613,0.022007690419700566,0.5977777777777777,17.19208888888889,0.02072758475238262,2.3997418145213962,0.9778334712689263
frozenset({'DOLLY GIRL LUNCH BOX'}),frozenset({'SPACEBOY LUNCH BOX '}),0.03477051460361613,0.03681583899206414,0.022007690419700566,0.6329411764705883,17.19208888888889,0.02072758475238262,2.6240594130023904,0.9757614389938184
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'DOLLY GIRL LUNCH BOX'}),0.08557637241266465,0.03477051460361613,0.01034934140554692,0.12093690248565966,3.478145315487572,0.007373806898847871,1.0980207087815308,0.7791688960354426
frozenset({'DOLLY GIRL LUNCH BOX'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.03477051460361613,0.08557637241266465,0.01034934140554692,0.29764705882352943,3.4781453154875717,0.007373806898847871,1.3019431883571775,0.7381565308516819
frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND '}),frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS '}),0.029943549046878834,0.02376666939376585,0.012599198232839729,0.4207650273224044,17.70399631312134,0.011887539802166548,1.6853839575560459,0.972639867512095
frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS '}),frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND '}),0.02376666939376585,0.029943549046878834,0.012599198232839729,0.5301204819277109,17.70399631312134,0.011887539802166548,2.064479113566899,0.9664857246252595
frozenset({'CHRISTMAS CRAFT LITTLE FRIENDS'}),frozenset({'CHRISTMAS CRAFT TREE TOP ANGEL'}),0.022253129346314324,0.01869426491041479,0.011290190624233004,0.5073529411764707,27.139496717724295,0.01087418472914728,1.9919041786893077,0.985074319170429
frozenset({'CHRISTMAS CRAFT TREE TOP ANGEL'}),frozenset({'CHRISTMAS CRAFT LITTLE FRIENDS'}),0.01869426491041479,0.022253129346314324,0.011290190624233004,0.6039387308533918,27.139496717724295,0.01087418472914728,2.468675800490246,0.98150178735302
frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),frozenset({'PLASTERS IN TIN SPACEBOY'}),0.02879816738934795,0.027530066268510185,0.013908205841446454,0.4829545454545455,17.54280359313792,0.013115390384806056,1.8808209707334311,0.9709583909378763
frozenset({'PLASTERS IN TIN SPACEBOY'}),frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),0.027530066268510185,0.02879816738934795,0.013908205841446454,0.5052005943536404,17.54280359313792,0.013115390384806056,1.9628193193602668,0.96969226086935
frozenset({'60 CAKE CASES VINTAGE CHRISTMAS'}),"frozenset({""PAPER CHAIN KIT 50'S CHRISTMAS ""})",0.025280209441217377,0.04745152581199378,0.011085658185388203,0.43851132686084143,9.241248186586319,0.009886073674555667,1.6964696168535671,0.9149188495410218
"frozenset({""PAPER CHAIN KIT 50'S CHRISTMAS ""})",frozenset({'60 CAKE CASES VINTAGE CHRISTMAS'}),0.04745152581199378,0.025280209441217377,0.011085658185388203,0.23362068965517244,9.24124818658632,0.009886073674555667,1.2718503453860381,0.9362143067449741
frozenset({'60 CAKE CASES VINTAGE CHRISTMAS'}),frozenset({'PAPER CHAIN KIT VINTAGE CHRISTMAS'}),0.025280209441217377,0.03354331997054733,0.01022662194224004,0.4045307443365696,12.059949482989975,0.009378639788030833,1.6230169246146784,0.9408662078227295
frozenset({'PAPER CHAIN KIT VINTAGE CHRISTMAS'}),frozenset({'60 CAKE CASES VINTAGE CHRISTMAS'}),0.03354331997054733,0.025280209441217377,0.01022662194224004,0.3048780487804878,12.059949482989975,0.009378639788030833,1.4022284706284243,0.9489105223059342
frozenset({'60 CAKE CASES VINTAGE CHRISTMAS'}),frozenset({'SET OF 20 VINTAGE CHRISTMAS NAPKINS'}),0.025280209441217377,0.024952957539065696,0.011044751697619242,0.4368932038834951,17.50867420022282,0.010413935704853857,1.7315490581633834,0.9673400108182715
frozenset({'SET OF 20 VINTAGE CHRISTMAS NAPKINS'}),frozenset({'60 CAKE CASES VINTAGE CHRISTMAS'}),0.024952957539065696,0.025280209441217377,0.011044751697619242,0.4426229508196721,17.508674200222824,0.010413935704853857,1.7487619771789926,0.9670153456023568
frozenset({'SET OF 20 VINTAGE CHRISTMAS NAPKINS'}),"frozenset({""PAPER CHAIN KIT 50'S CHRISTMAS ""})",0.024952957539065696,0.04745152581199378,0.01039024789331588,0.4163934426229508,8.775132843414358,0.009206191984565319,1.6321757563333814,0.9087167825283796
"frozenset({""PAPER CHAIN KIT 50'S CHRISTMAS ""})",frozenset({'SET OF 20 VINTAGE CHRISTMAS NAPKINS'}),0.04745152581199378,0.024952957539065696,0.01039024789331588,0.21896551724137933,8.77513284341436,0.009206191984565319,1.248404601826362,0.9301800750814418
frozenset({'FELTCRAFT PRINCESS CHARLOTTE DOLL'}),frozenset({'FELTCRAFT PRINCESS LOLA DOLL'}),0.01836701300826311,0.016894379448580545,0.01043115438108484,0.5679287305122495,33.61643037797204,0.010120855093986228,2.275332080554574,0.9884067207747373
frozenset({'FELTCRAFT PRINCESS LOLA DOLL'}),frozenset({'FELTCRAFT PRINCESS CHARLOTTE DOLL'}),0.016894379448580545,0.01836701300826311,0.01043115438108484,0.6174334140435835,33.61643037797204,0.010120855093986228,2.565914073592325,0.9869261464832261
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'REGENCY CAKESTAND 3 TIER'}),0.09244866235784996,0.08136300417246176,0.014562709645749817,0.15752212389380532,1.9360411466606158,0.007040808744589562,1.0903989551314268,0.5327324550252867
frozenset({'REGENCY CAKESTAND 3 TIER'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.08136300417246176,0.09244866235784996,0.014562709645749817,0.17898441427853193,1.9360411466606156,0.007040808744589562,1.1054008637907142,0.5263037025066131
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'REGENCY CAKESTAND 3 TIER'}),0.08557637241266465,0.08136300417246176,0.011699255501922605,0.1367112810707457,1.6802634374336096,0.00473650475624683,1.0641132864181673,0.44274362123516636
frozenset({'REGENCY CAKESTAND 3 TIER'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.08136300417246176,0.08557637241266465,0.011699255501922605,0.1437908496732026,1.6802634374336094,0.00473650475624683,1.0679909543577275,0.44071295850251185
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO STORAGE BAG SKULLS'}),0.08557637241266465,0.02883907387711691,0.016935285936349506,0.19789674952198855,6.8621048777511096,0.014467342610205,1.210767972258088,0.9342192105164203
frozenset({'JUMBO STORAGE BAG SKULLS'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.02883907387711691,0.08557637241266465,0.016935285936349506,0.5872340425531916,6.8621048777511096,0.014467342610205,2.215356211165194,0.8796401260218213
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO STORAGE BAG SKULLS'}),0.04843328151844883,0.02883907387711691,0.015012681011208378,0.30996621621621623,10.748133505846273,0.013615910027386631,1.4074106934265527,0.9531234882257014
frozenset({'JUMBO STORAGE BAG SKULLS'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.02883907387711691,0.04843328151844883,0.015012681011208378,0.5205673758865248,10.74813350584627,0.013615910027386631,1.9847767352943595,0.9338932051348413
frozenset({'JUMBO BAG PINK POLKADOT'}),frozenset({'JUMBO STORAGE BAG SKULLS'}),0.04982410210259347,0.02883907387711691,0.013540047451525813,0.2717569786535304,9.423221418672629,0.012103166490128103,1.3335670890841844,0.9407512654016378
frozenset({'JUMBO STORAGE BAG SKULLS'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.02883907387711691,0.04982410210259347,0.013540047451525813,0.4695035460992908,9.423221418672629,0.012103166490128103,1.7911069733092824,0.9204233348531757
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO STORAGE BAG SKULLS'}),0.04806512312852818,0.02883907387711691,0.012312852818457008,0.2561702127659575,8.882747547910066,0.010926699181640662,1.305622526538201,0.9322299681165341
frozenset({'JUMBO STORAGE BAG SKULLS'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.02883907387711691,0.04806512312852818,0.012312852818457008,0.4269503546099291,8.882747547910066,0.010926699181640662,1.6611734856296725,0.9137746340945987
frozenset({'JUMBO BAG WOODLAND ANIMALS'}),frozenset({'JUMBO STORAGE BAG SKULLS'}),0.03530229894461261,0.02883907387711691,0.011412910087539883,0.32329084588644263,11.210167402184364,0.010394824480244133,1.4351230808973425,0.9441250508955101
frozenset({'JUMBO STORAGE BAG SKULLS'}),frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.02883907387711691,0.03530229894461261,0.011412910087539883,0.39574468085106385,11.210167402184366,0.010394824480244133,1.5965067587888455,0.937841753728521
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO STORAGE BAG SKULLS'}),0.03816575308843983,0.02883907387711691,0.010840219258774441,0.28403001071811357,9.848790981581567,0.009739554285881122,1.3564268623842062,0.93411593265548
frozenset({'JUMBO STORAGE BAG SKULLS'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.02883907387711691,0.03816575308843983,0.010840219258774441,0.375886524822695,9.848790981581567,0.009739554285881122,1.5411207819832953,0.9251450201983195
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'JUMBO STORAGE BAG SKULLS'}),0.05207395892988628,0.02883907387711691,0.010635686819929642,0.204241948153967,7.082125765350181,0.009133922071276699,1.220422368168243,0.9059772812523859
frozenset({'JUMBO STORAGE BAG SKULLS'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.02883907387711691,0.05207395892988628,0.010635686819929642,0.3687943262411348,7.082125765350181,0.009133922071276699,1.5017704695605174,0.884301905499412
frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBO STORAGE BAG SKULLS'}),0.035384111920150535,0.02883907387711691,0.010185715454471079,0.28786127167630055,9.981640634608288,0.009165270436729683,1.3637243524290483,0.9328231887730728
frozenset({'JUMBO STORAGE BAG SKULLS'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.02883907387711691,0.035384111920150535,0.010185715454471079,0.35319148936170214,9.98164063460829,0.009165270436729683,1.4913469322287145,0.9265365239230794
"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO STORAGE BAG SKULLS'}),0.029616297144727154,0.02883907387711691,0.01059478033216068,0.35773480662983426,12.404517848046707,0.009740673750837248,1.5120871193827254,0.9474439933085916
"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO STORAGE BAG SKULLS'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.015012681011208378,0.08557637241266465,0.01059478033216068,0.7057220708446866,8.246692994201343,0.009310049551032974,3.107346956708815,0.8921325732655107
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SKULLS'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.016935285936349506,0.04843328151844883,0.01059478033216068,0.6256038647342995,12.916817632850242,0.009774548860810037,2.541604009363627,0.9384748906220277
frozenset({'JUMBO STORAGE BAG SUKI'}),"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SKULLS'})",0.04843328151844883,0.016935285936349506,0.01059478033216068,0.21875,12.916817632850242,0.009774548860810037,1.2583228340014727,0.9695395310561675
frozenset({'JUMBO BAG RED RETROSPOT'}),"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO STORAGE BAG SKULLS'})",0.08557637241266465,0.015012681011208378,0.01059478033216068,0.12380497131931166,8.246692994201343,0.009310049551032974,1.1241644688077208,0.9609761220211251
frozenset({'JUMBO STORAGE BAG SKULLS'}),"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG RED RETROSPOT'})",0.02883907387711691,0.029616297144727154,0.01059478033216068,0.3673758865248227,12.404517848046707,0.009740673750837248,1.5339024899393887,0.9466857507799339
"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO STORAGE BAG SKULLS'}),0.033747852409392126,0.02883907387711691,0.01043115438108484,0.30909090909090914,10.717782076079951,0.009457897572256343,1.4056276562304886,0.9383649145700361
"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO STORAGE BAG SKULLS'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.013540047451525813,0.08557637241266465,0.01043115438108484,0.770392749244713,9.002400166365323,0.009272446237887916,3.982555535939579,0.9011197163916365
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SKULLS'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.016935285936349506,0.04982410210259347,0.01043115438108484,0.6159420289855072,12.362330739392208,0.009587368965455548,2.4740429039592846,0.9349426255189159
frozenset({'JUMBO BAG PINK POLKADOT'}),"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SKULLS'})",0.04982410210259347,0.016935285936349506,0.01043115438108484,0.20935960591133007,12.36233073939221,0.009587368965455548,1.2433778003421871,0.9673041663712153
frozenset({'JUMBO BAG RED RETROSPOT'}),"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO STORAGE BAG SKULLS'})",0.08557637241266465,0.013540047451525813,0.01043115438108484,0.12189292543021032,9.002400166365321,0.009272446237887916,1.1233936966420295,0.9721079878672413
frozenset({'JUMBO STORAGE BAG SKULLS'}),"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})",0.02883907387711691,0.033747852409392126,0.01043115438108484,0.3617021276595745,10.717782076079951,0.009457897572256343,1.5137950312252855,0.9336219050191156
frozenset({'ROSES REGENCY TEACUP AND SAUCER '}),frozenset({'REGENCY CAKESTAND 3 TIER'}),0.04360631596171153,0.08136300417246176,0.02147590607870408,0.49249530956848026,6.053062009910039,0.01792796521116566,1.8101054298561106,0.87285640962972
frozenset({'REGENCY CAKESTAND 3 TIER'}),frozenset({'ROSES REGENCY TEACUP AND SAUCER '}),0.08136300417246176,0.04360631596171153,0.02147590607870408,0.2639517345399698,6.053062009910039,0.01792796521116566,1.2993627305684123,0.9087314804801556
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'ROSES REGENCY TEACUP AND SAUCER '}),0.09244866235784996,0.04360631596171153,0.01059478033216068,0.11460176991150442,2.6281002507097906,0.006563434751146688,1.080184770577977,0.6826027196531118
frozenset({'ROSES REGENCY TEACUP AND SAUCER '}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.04360631596171153,0.09244866235784996,0.01059478033216068,0.24296435272045028,2.628100250709791,0.006563434751146688,1.1988224608755043,0.6477426834141975
frozenset({'ROSES REGENCY TEACUP AND SAUCER '}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.04360631596171153,0.08557637241266465,0.0104720608688538,0.24015009380863037,2.806266344763756,0.006740390534570051,1.2034266506272833,0.6730017643284858
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'ROSES REGENCY TEACUP AND SAUCER '}),0.08557637241266465,0.04360631596171153,0.0104720608688538,0.12237093690248566,2.806266344763756,0.006740390534570051,1.0897470517473309,0.7038910821329516
frozenset({'JAM MAKING SET WITH JARS'}),frozenset({'ROSES REGENCY TEACUP AND SAUCER '}),0.04634705064223186,0.04360631596171153,0.010267528430008999,0.22153574580759045,5.0803591388483635,0.008246504295810392,1.2285646757544,0.8421968626160224
frozenset({'ROSES REGENCY TEACUP AND SAUCER '}),frozenset({'JAM MAKING SET WITH JARS'}),0.04360631596171153,0.04634705064223186,0.010267528430008999,0.23545966228893056,5.0803591388483635,0.008246504295810392,1.2473546552335961,0.8397833814442828
frozenset({'ROSES REGENCY TEACUP AND SAUCER '}),frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),0.04360631596171153,0.04152008508549456,0.0314161826065614,0.7204502814258911,17.351849832253528,0.029605644657566176,3.4286563399290686,0.9853361357641859
frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),frozenset({'ROSES REGENCY TEACUP AND SAUCER '}),0.04152008508549456,0.04360631596171153,0.0314161826065614,0.7566502463054187,17.35184983225353,0.029605644657566176,3.9301197947322373,0.9831914495397834
frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),frozenset({'REGENCY CAKESTAND 3 TIER'}),0.04152008508549456,0.08136300417246176,0.02082140227440072,0.5014778325123153,6.1634625910487975,0.01744320341834866,1.842720456057216,0.8740439155924861
frozenset({'REGENCY CAKESTAND 3 TIER'}),frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),0.08136300417246176,0.04152008508549456,0.02082140227440072,0.2559074912016088,6.1634625910487975,0.01744320341834866,1.2881192910573995,0.9119527535399896
frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.04152008508549456,0.08557637241266465,0.011044751697619242,0.2660098522167488,3.1084497357985854,0.007491613433737436,1.2458254791961683,0.70767912720881
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),0.08557637241266465,0.04152008508549456,0.011044751697619242,0.12906309751434034,3.108449735798585,0.007491613433737436,1.100515906696567,0.7417746098966462
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),0.09244866235784996,0.04152008508549456,0.011003845209850283,0.11902654867256637,2.8667221762064607,0.007165368882712194,1.0879782057793985,0.7175016094077212
frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.04152008508549456,0.09244866235784996,0.011003845209850283,0.2650246305418719,2.8667221762064603,0.007165368882712194,1.2348051041645876,0.6793773507882591
frozenset({'JAM MAKING SET WITH JARS'}),frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),0.04634705064223186,0.04152008508549456,0.010635686819929642,0.22947925860547222,5.526945769329433,0.008711353333802449,1.2439378506278749,0.8588745467203838
frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),frozenset({'JAM MAKING SET WITH JARS'}),0.04152008508549456,0.04634705064223186,0.010635686819929642,0.2561576354679803,5.526945769329433,0.008711353333802449,1.2820632365538207,0.8545492001063679
frozenset({'JAM MAKING SET PRINTED'}),frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),0.0475333387875317,0.04152008508549456,0.01043115438108484,0.21944922547332188,5.285375138838253,0.008457566110228885,1.2279533198794437,0.8512619959511034
frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),frozenset({'JAM MAKING SET PRINTED'}),0.04152008508549456,0.0475333387875317,0.01043115438108484,0.2512315270935961,5.285375138838253,0.008457566110228885,1.2720442909613885,0.8459213995871063
"frozenset({'ROSES REGENCY TEACUP AND SAUCER ', 'GREEN REGENCY TEACUP AND SAUCER'})",frozenset({'REGENCY CAKESTAND 3 TIER'}),0.0314161826065614,0.08136300417246176,0.016689847009735744,0.53125,6.5293803418803416,0.014133732013235268,1.9597589244320814,0.874313708928119
"frozenset({'ROSES REGENCY TEACUP AND SAUCER ', 'REGENCY CAKESTAND 3 TIER'})",frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),0.02147590607870408,0.04152008508549456,0.016689847009735744,0.7771428571428572,18.7172751583392,0.01579816556205986,4.300871413077911,0.9673480967990222
"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'REGENCY CAKESTAND 3 TIER'})",frozenset({'ROSES REGENCY TEACUP AND SAUCER '}),0.02082140227440072,0.04360631596171153,0.016689847009735744,0.8015717092337917,18.382009384549036,0.015781902363392327,4.819845397777117,0.9657063435308535
frozenset({'ROSES REGENCY TEACUP AND SAUCER '}),"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'REGENCY CAKESTAND 3 TIER'})",0.04360631596171153,0.02082140227440072,0.016689847009735744,0.38273921200750466,18.382009384549036,0.015781902363392327,1.5863288528502866,0.9887131199785304
frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),"frozenset({'ROSES REGENCY TEACUP AND SAUCER ', 'REGENCY CAKESTAND 3 TIER'})",0.04152008508549456,0.02147590607870408,0.016689847009735744,0.4019704433497537,18.7172751583392,0.01579816556205986,1.6362470433774554,0.987577731361419
frozenset({'REGENCY CAKESTAND 3 TIER'}),"frozenset({'ROSES REGENCY TEACUP AND SAUCER ', 'GREEN REGENCY TEACUP AND SAUCER'})",0.08136300417246176,0.0314161826065614,0.016689847009735744,0.20512820512820512,6.5293803418803416,0.014133732013235268,1.218540931559487,0.9218506479048849
frozenset({'RED KITCHEN SCALES'}),frozenset({'IVORY KITCHEN SCALES'}),0.022580381248466008,0.029248138754806512,0.012149226867381166,0.5380434782608695,18.39581939799331,0.011488792743489601,2.1013922643425365,0.9674860262455475
frozenset({'IVORY KITCHEN SCALES'}),frozenset({'RED KITCHEN SCALES'}),0.029248138754806512,0.022580381248466008,0.012149226867381166,0.41538461538461535,18.395819397993307,0.011488792743489601,1.6719019794434133,0.9741313518651178
frozenset({'JUMBO BAG WOODLAND ANIMALS'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.03530229894461261,0.08557637241266465,0.021884970956393683,0.6199304750869061,7.24417800859202,0.018863928274886296,2.405937776243507,0.8935007436451332
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.08557637241266465,0.03530229894461261,0.021884970956393683,0.255736137667304,7.244178008592021,0.018863928274886296,1.296177001032672,0.9426244984066914
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.04843328151844883,0.03530229894461261,0.01836701300826311,0.37922297297297297,10.742160831167205,0.01665720682523025,1.5540164327205155,0.9530691250381298
frozenset({'JUMBO BAG WOODLAND ANIMALS'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.03530229894461261,0.04843328151844883,0.01836701300826311,0.5202780996523755,10.742160831167205,0.01665720682523025,1.98357989867048,0.9400964248245334
frozenset({'JUMBO BAG PINK POLKADOT'}),frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.04982410210259347,0.03530229894461261,0.017548883252883906,0.35221674876847286,9.97716180810439,0.01578997790581125,1.4892291506786588,0.9469521351732476
frozenset({'JUMBO BAG WOODLAND ANIMALS'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.03530229894461261,0.04982410210259347,0.017548883252883906,0.49710312862108924,9.977161808104391,0.01578997790581125,1.889405068860511,0.9326974598568543
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.04806512312852818,0.03530229894461261,0.01595353022989446,0.3319148936170213,9.402075885703017,0.014256720884401546,1.4439742659109303,0.938762231852344
frozenset({'JUMBO BAG WOODLAND ANIMALS'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.03530229894461261,0.04806512312852818,0.01595353022989446,0.45191193511008115,9.402075885703017,0.014256720884401546,1.736828327146047,0.9263425305277486
frozenset({'JUMBO BAG WOODLAND ANIMALS'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.03530229894461261,0.03816575308843983,0.012435572281763887,0.3522595596755504,9.229729041616832,0.011088233456789512,1.48490689639477,0.9242838005521372
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.03816575308843983,0.03530229894461261,0.012435572281763887,0.3258306538049303,9.229729041616833,0.011088233456789512,1.4309426948881978,0.9270354641441353
frozenset({'JUMBO BAG WOODLAND ANIMALS'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.03530229894461261,0.035384111920150535,0.011453816575308844,0.32444959443800697,9.169358133678056,0.01020467607841406,1.4278962459912696,0.9235443509549857
frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.035384111920150535,0.03530229894461261,0.011453816575308844,0.3236994219653179,9.169358133678056,0.01020467607841406,1.4264333528425817,0.9236226804873172
frozenset({'JUMBO BAG APPLES'}),frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.04000654503804303,0.03530229894461261,0.012394665793994928,0.30981595092024544,8.776084282962133,0.010982342781320825,1.3977397801958058,0.9229791736630626
frozenset({'JUMBO BAG WOODLAND ANIMALS'}),frozenset({'JUMBO BAG APPLES'}),0.03530229894461261,0.04000654503804303,0.012394665793994928,0.3511008111239861,8.776084282962131,0.010982342781320825,1.4794184850574446,0.9184783635468241
"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG WOODLAND ANIMALS'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.01836701300826311,0.08557637241266465,0.01337642150044997,0.7282850779510022,8.51035230190736,0.01180463915514659,3.3653787605468315,0.8990081456410389
